1,94.7114093959731,181.697986577181
1,130.065606361829,193.316103379722
1,115.5,119
1,125,168.5
1,131.21186440678,286.991525423729
1,133.211678832117,240.890510948905
1,140.85447761194,128.585820895522
1,156.266949152542,273.389830508475
1,159.5,247.5
1,190.70611183355,110.759427828349
1,180.633333333333,281.366666666667
1,188.366666666667,275.366666666667
1,190.325,285.975
1,196.066666666667,297
1,230.69441277081,274.09007981756
1,248.563829787234,137.56914893617
1,247,164
1,270.331896551724,229.331896551724
1,265.717391304348,275.619565217391
1,283,247.288888888889
1,293.315677966102,183.463983050847
2,102.896551724138,162.827586206897
2,138.606015037594,272.82030075188
2,129.445205479452,215.209589041096
2,138.784615384615,158.528205128205
2,140,252
2,159.84555984556,171.57528957529
2,180.804347826087,138.619565217391
2,188.5,104.214285714286
2,190.217391304348,139.695652173913
2,191.5,282.5
2,224.189189189189,287.890202702703
2,219.722222222222,116.277777777778
2,223.206896551724,106.965517241379
2,242.5,169
2,266.523333333333,182.213333333333
2,257,244.8
2,269.5,237
2,284.760869565217,252.569565217391
2,274.5,153.214285714286
2,283.323770491803,208.840163934426
3,133.5,113.5
3,142.950495049505,249.450495049505
3,189.396181384248,296.646778042959
3,208.774509803922,105.096078431373
3,246.226781857451,119.278617710583
3,252.333333333333,187.666666666667
3,267.666666666667,165.666666666667
3,268.615384615385,254.615384615385
3,282.042586750789,176.209779179811
4,129.5,106
4,148.639902676399,281.347931873479
4,183.294117647059,296.764705882353
4,188.827586206897,274.103448275862
4,205.947368421053,110.186403508772
4,249.694189602446,158.613149847095
4,246.491289198606,253.303135888502
4,254.757142857143,213.814285714286
4,256.5,264.5
4,270,152.714285714286
4,282.738993710692,217.820754716981
5,105.611111111111,195.12962962963
5,133.519517388219,258.347054648687
5,128.404109589041,192.986301369863
5,139.766666666667,133.7
5,141.5,114
5,192.181229773463,112.26213592233
5,192,282
5,216.793103448276,258.034482758621
5,233.518262586377,281.114511352419
5,266.299112801014,186.361216730038
5,272,231.5
5,289.202702702703,250.337837837838
6,116.719714964371,203.465558194774
6,114.25,233.25
6,120.3,158.7
6,136.152112676056,235.738028169014
6,150.327868852459,160.409836065574
6,170.861111111111,291.388888888889
6,187,119
6,191.34375,285.197916666667
6,199.836231884058,102.176811594203
6,202.375,128.15625
6,204.4375,261.0625
6,205,241
6,217.325581395349,244.674418604651
6,236.676268861454,278.637860082305
6,236.201086956522,122.217391304348
6,267.406392694064,127.24200913242
6,279.802694136292,256.797147385103
6,280.843793584379,189.034867503487
7,127.397959183673,197.304421768707
7,146.976588628763,148.943143812709
7,142.359066427289,279.089766606822
7,186.038961038961,283.675324675325
7,191.361266294227,120.372439478585
7,201.5,132.785714285714
7,215.5,135
7,215,89.5
7,217.5,110
7,225.653846153846,279.653846153846
7,265.077586206897,269.821120689655
7,266.054298642534,129.289592760181
7,284.647773279352,236.050607287449
7,279.424657534247,186.164383561644
7,285.5,166
8,109,232.777777777778
8,117.447368421053,198.117224880383
8,137.230088495575,237.529498525074
8,173.394184168013,273.182552504039
8,179,253
8,204.606299212598,111.661417322835
8,204.754716981132,282.075471698113
8,231.375796178344,281.898089171975
8,260.349367088608,125.203375527426
8,257.157894736842,234.842105263158
8,285,178.072948328267
8,286,247
9,122.479933110368,196.182274247492
9,123.785714285714,159.952380952381
9,142.416666666667,257.092948717949
9,198.769784172662,131.553956834532
9,246.09632034632,123.563852813853
9,275.262096774194,172.782258064516
9,295.988636363636,239.636363636364
10,122.44170771757,213.275862068966
10,115,191
10,133.5,150.5
10,139.333333333333,257.111111111111
10,139,275.75
10,143.888888888889,140.555555555556
10,163.047244094488,252.236220472441
10,177.202127659574,128.465425531915
10,200.242105263158,280.382456140351
10,218.32,138.78
10,237.666666666667,124.775641025641
10,233.333333333333,265.666666666667
10,262.5,166
10,284.706563706564,232.911196911197
11,99.5,213
11,113.422222222222,212.8
11,140.826306913997,255.225969645868
11,178.258741258741,286.958041958042
11,200.846153846154,106.8
11,215.444444444444,104.955555555556
11,264.322784810127,132.30253164557
11,281.382608695652,173.388405797101
11,295.803921568627,218.666666666667
11,294.5,233
11,305.52380952381,213.095238095238
12,119.041420118343,249.715976331361
12,144.379941434846,141.756222547584
12,166.970588235294,267.102352941176
12,157,281.5
12,159.142857142857,297.555555555556
12,236.086904285142,120.240688826592
12,228.537430167598,301.478212290503
12,280.078635014837,237.707715133531
12,298.578947368421,186.026315789474
13,113.816249050873,189.015186028853
13,133.731774415406,132.881705639615
13,151.085365853659,289.576981707317
13,137.084175084175,237.20202020202
13,131.906666666667,97.48
13,193.202662721893,94
13,209.508379888268,310.765363128492
13,226.5,209.5
13,238.345718901454,270.179321486268
13,251.571865443425,104.018348623853
13,287.765799256506,186.061338289963
13,287.051075268817,237.239247311828
